Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
MARBERRY MACHINE INC.,MARBERRY MACHINE INC.,6210 CUNNINGHAM RD,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,1988-09-10T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
MATHRIG DRILLING AUTOMATION COMPANY,MATHRIG DRILLING AUTOMATION COMPANY,225 S HEIGHTS BLVD APT 2217,HOUSTON,TX,77007,213111,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2017-11-02T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"MATTCO MANUFACTURING, INC.","MATTCO MANUFACTURING, INC.",12000 EASTEX FWY,HOUSTON,TX,77039,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),1987-03-11T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
MAVERICK OILFIELD SPECIALTIES INC,"MAVERICK OILFIELD SPECIALTIES, INC.",16135 ALDINE WESTFIELD RD,HOUSTON,TX,77032,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,1998-09-23T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"MERIDIAN EQUIPMENT, INC.","MERIDIAN EQUIPMENT, INC.",12800 FUQUA ST,HOUSTON,TX,77034,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2003-12-09T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"MESA ENERGY EQUIPMENT, LLC","MESA ENERGY EQUIPMENT, LLC",1415 S VOSS RD,HOUSTON,TX,77057,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2020-10-29T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
MESQUITE OIL TOOL CO.,MESQUITE OIL TOOL CO.,15546 SEEDLING DR,HOUSTON,TX,77032,211120,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2025-08-27T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
MHWIRTH INC.,MHWIRTH LLC,2201 N SAM HOUSTON PKWY W,HOUSTON,TX,77038,333132,"Manufacturing (Metals, Machinery, Electronics)",Corporation / Corporate Entity,2020-04-28T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
MIDCOAST PIPELINES (EAST TEXAS) L.P.,MIDCOAST PIPELINES (EAST TEXAS) L.P.,600 TRAVIS ST STE 5500,HOUSTON,TX,77002,211130,"Mining, Quarrying, and Oil and Gas Extraction",Type PL,2023-07-14T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
MIDCOAST PIPELINES (TEXAS LIQUIDS) L.P.,MIDCOAST PIPELINES (TEXAS LIQUIDS) L.P.,600 TRAVIS ST STE 5500,HOUSTON,TX,77002,211130,"Mining, Quarrying, and Oil and Gas Extraction",Type PL,2023-07-14T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"MIDLAND OIL TOOLS & SERVICES, INC","MIDLAND OIL TOOLS & SERVICES, INC",10200 HEMPSTEAD RD STE 2I,HOUSTON,TX,77092,213111,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2019-05-02T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
MIKEN TOOLS,"MIKEN TOOLS, LLC",2038 MCAULTY RD,HOUSTON,TX,77032,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2023-02-02T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"MMJ PUMPS, LLC","MMJ PUMPS, LLC",5623 TUSKEGEE ST,HOUSTON,TX,77091,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2007-05-23T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
MOMENTUM DRILLING FLUIDS LLC,MOMENTUM DRILLING FLUIDS LLC,1126 TIMBERGROVE LN,HOUSTON,TX,77008,213111,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2025-12-31T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
MONARCA TECHNICAL LLC,MONARCA TECHNICAL LLC,1335 BOYLES ST,HOUSTON,TX,77020,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2023-10-25T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"MSP DRILEX, INC.","MSP DRILEX, INC.",14215 WESTFAIR WEST DR,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2018-03-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"MUD KING PRODUCTS, INC.","MUD KING PRODUCTS, INC.",15211 WOODHAM DR,HOUSTON,TX,77073,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2016-05-25T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"MULTI-CHEM GROUP, LLC","MULTI-CHEM GROUP, LLC",5500 N SAM HOUSTON PKWY W STE 800,HOUSTON,TX,77086,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2026-07-11T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"MULTI-CHEM GROUP, LLC","MULTI-CHEM GROUP, LLC",525 CENTURY PLAZA DR,HOUSTON,TX,77073,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2026-07-28T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"MULTI-CHEM GROUP, LLC","MULTI-CHEM GROUP, LLC",12000 LAWNDALE ST,HOUSTON,TX,77017,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2026-09-14T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
MULTILIFT WELLTEX,"FORUM US, INC.",11050 W LITTLE YORK RD BLDG L,HOUSTON,TX,77041,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2018-10-01T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
MURPHY EXPLORATION & PRODUCTION COMPANY - USA,MURPHY EXPLORATION & PRODUCTION COMPANY - USA,550 WESTLAKE PARK BLVD STE 1000,HOUSTON,TX,77079,211120,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2007-08-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"MUSCLE WALL HOLDINGS, LLC","MUSCLE WALL HOLDINGS, LLC",515 POST OAK BLVD STE 200,HOUSTON,TX,77027,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2018-05-11T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"N&U EQUIPMENT SUPPLY, LLC","N&U EQUIPMENT SUPPLY, LLC",1503 BERING DR,HOUSTON,TX,77057,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2021-09-20T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"NABORS DRILLING TECHNOLOGIES USA, INC.","NABORS DRILLING TECHNOLOGIES USA, INC.",515 W GREENS RD STE 1200,HOUSTON,TX,77067,213111,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2017-08-01T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"NABORS DRILLING TECHNOLOGIES USA, INC.","NABORS DRILLING TECHNOLOGIES USA, INC.",19510 OIL CENTER BLVD,HOUSTON,TX,77073,213111,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2017-10-18T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"NABORS DRILLING TECHNOLOGIES USA, INC.","NABORS DRILLING TECHNOLOGIES USA, INC.",11330 BRITTMOORE PARK DR,HOUSTON,TX,77041,213111,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2018-06-29T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"NABORS INTERNATIONAL, INC.","NABORS INTERNATIONAL, INC.",515 W GREENS RD,HOUSTON,TX,77067,211120,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2013-11-08T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
NATIONAL OILWELL VARCO (GPLP 0320),"NATIONAL OILWELL VARCO, L.P.",10100 HOUSTON OAKS DR,HOUSTON,TX,77064,333132,"Manufacturing (Metals, Machinery, Electronics)",Type PF,2022-03-25T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
NATIONAL OILWELL VARCO DHT 521,"NATIONAL OILWELL VARCO, L.P.",16211 AIR CENTER BLVD,HOUSTON,TX,77032,333132,"Manufacturing (Metals, Machinery, Electronics)",Type PF,2022-02-18T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"NATIONAL OILWELL VARCO, L.P.","NATIONAL OILWELL VARCO, L.P.",10353 RICHMOND AVE,HOUSTON,TX,77042,333132,"Manufacturing (Metals, Machinery, Electronics)",Type PF,2022-05-18T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
NATIONAL SERVICE ALLIANCE - HOUSTON LLC,NATIONAL SERVICE ALLIANCE - HOUSTON LLC,6410 LANGFIELD RD BLDG A,HOUSTON,TX,77092,333132,"Manufacturing (Metals, Machinery, Electronics)",Corporation / Corporate Entity,2014-07-18T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
NEECO INDUSTRIES INC.,NEECO INDUSTRIES INC.,13320 EMMETT RD,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2024-06-27T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"NESTE US, INC.","NESTE US, INC.",1800 WEST LOOP S STE 1700,HOUSTON,TX,77027,211120,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2006-05-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
NEW GENERATION GAS GATHERING LLC,NEW GENERATION GAS GATHERING LLC,600 TRAVIS ST STE 5500,HOUSTON,TX,77002,211130,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2023-05-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
NEWSCO INTERNATIONAL ENERGY SERVICES USA INC.,NEWSCO INTERNATIONAL ENERGY SERVICES USA INC.,12029 BRITTMOORE PARK DR,HOUSTON,TX,77041,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2019-01-05T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
NEXTIER COMPLETION SOLUTIONS INC.,NEXTIER COMPLETION SOLUTIONS INC.,10651 HARWIN DR STE 705,HOUSTON,TX,77036,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2022-03-08T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
NEXTIER COMPLETION SOLUTIONS INC.,NEXTIER COMPLETION SOLUTIONS INC.,3990 ROGERDALE RD,HOUSTON,TX,77042,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2022-09-21T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
NORAM DRILLING COMPANY,NORAM DRILLING COMPANY,8400 N SAM HOUSTON PKWY W STE 120,HOUSTON,TX,77064,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2013-01-14T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"NORRIS TUBULAR SYSTEMS, LLC","NORRIS TUBULAR SYSTEMS, LLC",2180 NORTH LOOP W STE 306,HOUSTON,TX,77018,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2023-04-27T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
NOV COMPLETION TOOLS L1010,"NATIONAL OILWELL VARCO, L.P.",8017 BREEN DR,HOUSTON,TX,77064,333132,"Manufacturing (Metals, Machinery, Electronics)",Type PF,2021-10-08T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"NOVA DIRECTIONAL, INC.","NOVA DIRECTIONAL, INC.",6826 BOURGEOIS RD,HOUSTON,TX,77066,213111,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2020-09-24T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"NTS AMEGA WEST USA, INC.","NTS AMEGA WEST USA, INC.",18601 INTERCONTINENTAL CROSSING DR,HOUSTON,TX,77073,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2020-11-14T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"O'DRILL/MCM, INC.","O'DRILL/MCM, INC.",5055 CRANSWICK RD,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2006-11-08T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
OEM COMPONENTS INC,"OEM COMPONENTS, INC.",14535 CHRISMAN RD,HOUSTON,TX,77039,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,1992-05-13T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
OFS GLOBAL INC,OFS GLOBAL INC.,5308 OATES RD,HOUSTON,TX,77013,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2024-09-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"OIL STATES INDUSTRIES, INC.","OIL STATES INDUSTRIES, INC.",11925 BRITTMOORE PARK DR,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2018-11-01T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
OIL STATES SKAGIT SMATCO LLC,"OIL STATES SKAGIT SMATCO, LLC",1155 DAIRY ASHFORD ST STE 700,HOUSTON,TX,77079,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2006-12-07T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
OIL STATES SUBSEA VENTURES,"OIL STATES INDUSTRIES, INC.",5819 ALMEDA GENOA RD,HOUSTON,TX,77048,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2002-01-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"OIL TOOL SOLUTIONS, LLC","OIL TOOL SOLUTIONS, LLC",13743 FM 529 RD,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Corporation / Corporate Entity,2023-10-09T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
OIL WELL SURVEY INSTRUMENT COMPANY,CHEVAS COMPANY LLC,1927 EDMUNDSON ST,HOUSTON,TX,77003,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2011-04-28T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"OILFIELD DRILLING SOLUTIONS, LLC","OILFIELD DRILLING SOLUTIONS, LLC",12821 DUNCAN RD BLDG 5,HOUSTON,TX,77066,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2016-03-04T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
OILFIELD SERVICE PROFESSIONALS INC.,OILFIELD SERVICE PROFESSIONALS INC.,5909 CENTRALCREST ST,HOUSTON,TX,77092,213111,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2022-04-20T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"OLEUMFIELD TECH, LLC.","OLEUMFIELD TECH, LLC.",13211 WINDFERN RD STE L,HOUSTON,TX,77064,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2018-02-17T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"OMEGA TECHNICAL SERVICES, LLC","OMEGA TECHNICAL SERVICES, LLC",1155 DAIRY ASHFORD RD STE 650,HOUSTON,TX,77079,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2026-09-01T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
ON DUTY PIPE AND STEEL LLC,ON DUTY PIPE AND STEEL LLC,1415 S VOSS RD STE 110,HOUSTON,TX,77057,211120,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2016-02-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
ONCORE PROCESSING LLC,ONCORE PROCESSING LLC,1330 POST OAK BLVD STE 600,HOUSTON,TX,77056,213115,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2020-05-15T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
ONESTEP POWER SOLUTIONS INC.,ONESTEP POWER SOLUTIONS INC.,16840 CLAY RD STE 106,HOUSTON,TX,77084,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2018-10-03T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"ONGAGE DRILLING SYSTEMS, LLC","ONGAGE DRILLING SYSTEMS, LLC",5609 CLARA RD,HOUSTON,TX,77041,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2014-06-13T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"ORION MACHINE WORKS, LLC","ORION MACHINE WORKS, LLC",11915 WINDFERN RD,HOUSTON,TX,77064,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2025-05-27T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
OSAKA GAS USA CORPORATION,OSAKA GAS USA CORPORATION,1360 POST OAK BLVD STE 2100,HOUSTON,TX,77056,211130,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2026-06-03T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
OTSO ENERGY SOLUTIONS LLC,OTSO ENERGY SOLUTIONS LLC,7102 N SAM HOUSTON PKWY W,HOUSTON,TX,77064,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2024-10-28T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
OWENS OILFIELD PRODUCTS,"OWENS OILFIELD PRODUCTS, LLC",9627 PINELAND RD,HOUSTON,TX,77044,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2008-05-12T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"P&M USA, LLC","P&M USA, LLC",17021 ALDINE WESTFIELD RD,HOUSTON,TX,77073,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2020-03-20T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"PACID SERVICES,  INC","PACID SERVICES,  INC",10515 SOUTHWEST FWY STE E9,HOUSTON,TX,77074,211120,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2016-10-26T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PAISANO LABS LLC,PAISANO LABS LLC,1622 MILFORD ST,HOUSTON,TX,77006,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2011-09-12T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PARAGON INTEGRATED SERVICES GROUP LLC,PARAGON INTEGRATED SERVICES GROUP LLC,825 TOWN AND COUNTRY LN FL 12,HOUSTON,TX,77024,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2021-06-07T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"PATHFINDER SERVICES, LLC","PATHFINDER SERVICES, LLC",6006 PLAINVIEW ST,HOUSTON,TX,77087,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2019-06-29T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PATRIOT DRILLING SERVICES LLC,PATRIOT DRILLING SERVICES LLC,1300 N SAM HOUSTON PKWY E STE 206,HOUSTON,TX,77032,213111,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2020-07-03T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"PATRIOT RESEARCH CENTER, LLC","PATRIOT RESEARCH CENTER, LLC",9575 KATY FWY STE 490,HOUSTON,TX,77024,333132,"Manufacturing (Metals, Machinery, Electronics)",Corporation / Corporate Entity,2020-05-12T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PATTERSON-UTI DRILLING COMPANY LLC,PATTERSON-UTI DRILLING COMPANY LLC,10713 W SAM HOUSTON PKWY N STE 800,HOUSTON,TX,77064,213111,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2025-09-10T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"PDQ MACHINE SHOP, INC.","PDQ MACHINE SHOP, INC.",15151 HENRY RD,HOUSTON,TX,77060,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2004-02-03T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"PELES, LLC","PELES, LLC",5847 SAN FELIPE ST,HOUSTON,TX,77057,211130,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2020-11-18T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PENSPEN CORPORATION,PENSPEN CORPORATION,10375 RICHMOND AVE STE 900,HOUSTON,TX,77042,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2025-10-21T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PERFORMANCE WELLHEAD & FRAC COMPONENTS,VAULT PRESSURE CONTROL LLC,1792 W SAM HOUSTON PKWY N,HOUSTON,TX,77043,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2009-02-25T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PERMIAN DELAWARE ENTERPRISES HOLDINGS LLC,PERMIAN DELAWARE ENTERPRISES HOLDINGS LLC,925 N ELDRIDGE PKWY,HOUSTON,TX,77079,211120,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2021-12-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"PETRO DYNAMIX, LLC","PETRO DYNAMIX, LLC",5750 N SAM HOUSTON PKWY E STE 407,HOUSTON,TX,77032,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2011-02-22T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PETROBRAS AMERICA INC.,PETROBRAS AMERICA INC.,10350 RICHMOND AVE # 1400,HOUSTON,TX,77042,211120,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2007-11-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PETROHAB LLC,"PETROHAB, LLC.",12462 W BELLFORT AVE,HOUSTON,TX,77099,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2026-01-07T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PETROHAWK ENERGY CORPORATION,BPX PRODUCTION COMPANY,1500 POST OAK BLVD,HOUSTON,TX,77056,211120,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2017-10-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PETROLEUM ANALYZER CO/PAC,PRECISION ANALYZER COMPANY L.P.,8824 FALLBROOK DR,HOUSTON,TX,77064,333132,"Manufacturing (Metals, Machinery, Electronics)",Type PF,2010-04-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"PETROLEUM GEO-SERVICES, INC.","PETROLEUM GEO-SERVICES, INC.",15375 MEMORIAL DR STE 100,HOUSTON,TX,77079,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2025-10-28T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PETROLEUM PIPE AMERICAS INTERNATIONAL CORP.,PETROLEUM PIPE AMERICAS INTERNATIONAL CORP.,1800 WEST LOOP S STE 1755,HOUSTON,TX,77027,211120,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2019-07-31T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PGX SUPPLY LLC,PGX SUPPLY LLC,1046 DEL NORTE ST,HOUSTON,TX,77018,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2012-04-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PHILLIPS 66,"11 DINING, LLC",2331 CITY WEST BLVD,HOUSTON,TX,77042,211120,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2019-07-18T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PHOENIX TECHNOLOGY SERVICES USA INC.,PHOENIX TECHNOLOGY SERVICES USA INC.,12329 CUTTEN RD,HOUSTON,TX,77066,213111,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2015-09-17T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"PICO TECHNOLOGIES, LLC","PICO TECHNOLOGIES, LLC",840 GESSNER RD STE 800,HOUSTON,TX,77024,211120,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2020-01-29T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PICORP CORPORATION,PICORP CORPORATION,17711 MOSSY RIDGE LN,HOUSTON,TX,77095,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2014-04-04T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"PIPELINE CONDITIONING, LLC","PIPELINE CONDITIONING, LLC",10085 WINDFERN RD,HOUSTON,TX,77064,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2025-12-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PLAINS MARKETING LP,"PLAINS MARKETING, L.P.",333 CLAY ST STE 1600,HOUSTON,TX,77002,213112,"Mining, Quarrying, and Oil and Gas Extraction",Type PL,2002-05-15T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PLMB CONSULTING LLC,PLMB CONSULTING LLC,1901 POST OAK BLVD APT 4103,HOUSTON,TX,77056,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2025-09-02T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PLOTUS GLOBAL TRADING,PLOTUS GLOBAL TRADING,4511 ROSE ST,HOUSTON,TX,77007,211120,"Mining, Quarrying, and Oil and Gas Extraction",Type CU,2026-06-02T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PRECEDENT ENERGY SERVICES INC.,PRECEDENT ENERGY SERVICES INC.,16365 PARK TEN PL STE 330,HOUSTON,TX,77084,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2017-11-01T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"PRECISE DOWNHOLE CONCEPTS, LLC","PRECISE DOWNHOLE CONCEPTS, LLC",9121 SOLON RD STE 400,HOUSTON,TX,77064,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2025-02-14T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
PRECISION COMPLETION & PRODUCTION SERVICES LTD.,PRECISION COMPLETION & PRODUCTION SERVICES LTD.,10350 RICHMOND AVE STE 700,HOUSTON,TX,77042,213111,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2013-04-29T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"PRECISION DIRECTIONAL SERVICES, INC.","PRECISION DIRECTIONAL SERVICES, INC.",10350 RICHMOND AVE STE 700,HOUSTON,TX,77042,213111,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2014-03-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
