Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
CLUTCH CITY ROOFING AND SIDING,GARY SCOTT BARNHILL JR,3311 SPRING VALLEY RD,HOUSTON,TX,77080,238160,Roofing Contractors,Type IS,2026-03-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CLUTCH CITY SECURITY LLC,CLUTCH CITY SECURITY LLC,3702 WOODCREEK GLEN LN,HOUSTON,TX,77073,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-07-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CLUTCH CITY WORKS LLC,CLUTCH CITY WORKS LLC,7005 ROOKIN ST,HOUSTON,TX,77074,238191,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-05-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CLW LANDSCAPE, LLC","CLW LANDSCAPE, LLC",10707 SHADY RIVER DR,HOUSTON,TX,77042,238991,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2021-03-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CM TELECOM SERVICES LLC,CM TELECOM SERVICES LLC,17422 PINECREEK HOLLOW LN,HOUSTON,TX,77095,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2025-12-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CME POWER GROUP LLC,CME POWER GROUP LLC,10802 LEGACY PARK DR APT 5307,HOUSTON,TX,77064,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2026-02-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CMJ TECHNOLOGIES,CMJ TECHNOLOGIES LLC,4305 WAY OUT WEST DR,HOUSTON,TX,77092,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2020-04-07T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CNL ELECTRIC,TCNL ELECTRIC INC,8642 BART LN,HOUSTON,TX,77040,238210,Electrical Contractors and Other Wiring Installation,Texas Corporation,2007-02-22T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CNS PLUMBING LLC,CNS PLUMBING LLC,11039 TALL TIMBERS DR,HOUSTON,TX,77065,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2025-05-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COALE-RICE ROOFING, INC.","COALE-RICE ROOFING, INC.",4229 BELLAIRE BLVD STE F,HOUSTON,TX,77025,238160,Roofing Contractors,Texas Corporation,2021-04-10T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COAST 2 COAST SIGNS,"E. TURMAN & COMPANY, INC.",10208 FAIRBANKS N HOUSTON RD,HOUSTON,TX,77064,238990,"Construction (General, Civil, Specialty Trades)",Foreign Corporation (Out-of-State),2015-02-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COASTAL CABINETRY, LLC","COASTAL CABINETRY, LLC",7045 SATSUMA DR STE B,HOUSTON,TX,77041,238350,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-05-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COASTAL ELECTRIC,JUAN EDUARDO RODRIGUEZ,5735 EDWARD DR,HOUSTON,TX,77032,238210,Electrical Contractors and Other Wiring Installation,Type IS,2007-07-09T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COASTAL FLOORING, INC.","COASTAL FLOORING, INC.",5871 W 34TH ST,HOUSTON,TX,77092,238330,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1990-09-08T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COASTAL LEAK CONSULTING, INC.","COASTAL LEAK CONSULTING, INC.",12040 WINDFERN RD,HOUSTON,TX,77064,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2024-10-22T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COASTAL TANK & TESTING, LLC","COASTAL TANK & TESTING, LLC",1717 STRAWN RD,HOUSTON,TX,77039,238910,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2016-05-10T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COASTLINE ELECTRIC COMPANY L P,"COASTLINE ELECTRIC COMPANY, INC.",3729 CREEKMONT DR,HOUSTON,TX,77091,238212,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1991-05-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COATING ENGINEERS,"COATING INDUSTRIES, INC.",6414 THOMAS RD,HOUSTON,TX,77041,238191,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1986-04-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COBB COMFORT CONTROL, LLC","COBB COMFORT CONTROL, LLC",12340 JONES RD STE 140.133,HOUSTON,TX,77070,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2021-01-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COFFEE MECHANIX AND MORE,RUBEN RAFFUL GARCIA,6335 LANGHAM WAY,HOUSTON,TX,77084,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type IS,2025-04-15T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COLD AIR PROS,"COLD AIR PROS, INC.",409 ORIOLE ST,HOUSTON,TX,77018,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2026-05-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COLLINSWORTH DAY ENTERPRISES, LLC","COLLINSWORTH DAY ENTERPRISES, LLC",2019 ALTHEA DR,HOUSTON,TX,77018,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2011-06-07T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COLWELL TEXAS ELECTRICAL GROUP LLC,COLWELL TEXAS ELECTRICAL GROUP LLC,6829 GUHN RD,HOUSTON,TX,77040,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2018-04-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COMFORT AIR DYNAMICS HVAC LLC,COMFORT AIR DYNAMICS HVAC LLC,12848 QUEENSBURY LN STE 208,HOUSTON,TX,77024,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2026-05-26T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COMFORT SPACE SOLUTIONS, LLC","COMFORT SPACE SOLUTIONS, LLC",10310 AUTUMN MEADOW LN,HOUSTON,TX,77064,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2025-07-01T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COMFORT STARS, INC.","COMFORT STARS, INC.",9319 LONG POINT RD,HOUSTON,TX,77055,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2026-09-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COMFORT TEMPERATURE SYSTEMS A/C AND HEATING,C AND J CRUZ SERVICES LLC,1935 STONEY BROOK DR,HOUSTON,TX,77063,238221,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2018-09-06T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COMLETRIC INC,COMLETRIC INC.,8310 HAZEN ST,HOUSTON,TX,77036,238992,"Construction (General, Civil, Specialty Trades)",Foreign Corporation (Out-of-State),2003-09-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COMMERCIAL FLOORING, INC.","COMMERCIAL FLOORING, INC.",9146 SPRING BRANCH DR,HOUSTON,TX,77080,238330,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2015-06-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COMMERCIAL GLASS CONCEPTS,JAMES G FORD,36 COOPER RD,HOUSTON,TX,77076,238150,"Construction (General, Civil, Specialty Trades)",Type IS,2025-01-31T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COMMERCIAL SIDING & MAINTENANCE COMPANY,COMMERCIAL SIDING & MAINTENANCE LLC,8660 LAMBRIGHT RD,HOUSTON,TX,77075,238172,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2012-08-06T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COMMERCIAL WALLS & CEILINGS, LTD.","COMMERCIAL WALLS & CEILINGS, LTD.",3340 GREENS RD STE C600,HOUSTON,TX,77032,238312,"Construction (General, Civil, Specialty Trades)",Type PL,2020-03-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COMMUNICATIONS CABLING INNOVATIONS, LLC","COMMUNICATIONS CABLING INNOVATIONS, LLC",10223 GREAT PLAINS LN,HOUSTON,TX,77064,238290,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-02-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COMPASS ABATEMENT SERVICES, LLC","COMPASS ABATEMENT SERVICES, LLC",6730 WINDFERN RD,HOUSTON,TX,77040,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2022-03-17T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COMPASS CONCRETE SERVICES, LLC","COMPASS CONCRETE SERVICES, LLC",6730 WINDFERN RD,HOUSTON,TX,77040,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2022-03-30T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COMPASS PAINTING,DAVID DAVILA,503 W SUNNYSIDE ST,HOUSTON,TX,77091,238320,"Construction (General, Civil, Specialty Trades)",Type IS,2014-03-14T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"COMPETITION POOL, LLC","COMPETITION POOL, LLC",10602 ARCHMONT DR,HOUSTON,TX,77070,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2024-02-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COMPETITION ROOFING INC,"COMPETITION ROOFING, INC.",7310 FAIRVIEW ST,HOUSTON,TX,77041,238160,Roofing Contractors,Texas Corporation,1998-09-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COMPLETE JOBSITE RESOURCES,"COMPLETE  JOBSITE RESOURCES, LLC",4100 N SAM HOUSTON PKWY W STE 220,HOUSTON,TX,77086,238290,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-10-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COMPLETE MECHANIC COMMERCIAL TRUCK LLC,COMPLETE MECHANIC COMMERCIAL TRUCK LLC,14411 SYLVANFIELD DR STE 100,HOUSTON,TX,77014,238290,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2024-10-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COMPLETE PLUMBING INC,"COMPLETE PLUMBING, INC.",730 HOLLYWOOD ST,HOUSTON,TX,77015,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2006-03-13T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COMPTECH BUILDINGS LLC,COMPTECH BUILDINGS LLC,6312 WILLOW DALE ST,HOUSTON,TX,77087,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2026-05-05T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CONCEPTS N CONCRETE,CONCEPTS N CONCRETE LLC,11215 JONES RD W STE H,HOUSTON,TX,77065,238332,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-12-09T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CONCON17,"CONCON17, INC.",7711 SHANNON DR,HOUSTON,TX,77055,238911,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2025-09-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CONCORD AIR SYSTEMS,JAMES J OYLER,6125 FLINTLOCK RD,HOUSTON,TX,77040,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type IS,2016-10-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CONCRETE CONSTRUCTORS, LLC","CONCRETE CONSTRUCTORS, LLC",1415 S VOSS RD STE 110-386,HOUSTON,TX,77057,238110,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2009-05-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CONCRETE FLOORS TEXAS LLC.,CONCRETE FLOORS TEXAS LLC.,17030 CLAN MACGREGOR DR,HOUSTON,TX,77084,238330,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-01-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CONCRETE RAISING CORPORATION OF TEXAS,CONCRETE RAISING CORPORATION,10118 MOERS RD,HOUSTON,TX,77075,238110,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1996-01-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CONNECT 2 EVERYTHING, LLC","CONNECT 2 EVERYTHING, LLC",480 N SAM HOUSTON PKWY E STE 100,HOUSTON,TX,77060,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2015-06-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CONNECT SOURCE COMMINICATIONS INC,"CONNECT SOURCE COMMUNICATIONS, INC.",9630 CLAREWOOD DR STE D1,HOUSTON,TX,77036,238990,"Construction (General, Civil, Specialty Trades)",Foreign Corporation (Out-of-State),2009-01-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CONQUERED WALLS,"KAY AND J BOUTIQUE, LLC",8466 N SAM HOUSTON PKWY W,HOUSTON,TX,77064,238350,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2022-10-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CONSOLIDATED CRANE,CONSOLIDATED CRANE AND RIGGING LTD,6370 LONG DR,HOUSTON,TX,77087,238990,"Construction (General, Civil, Specialty Trades)",Type PL,2001-11-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CONSTANZA DESIGNS USA, LLC","CONSTANZA DESIGNS USA, LLC",5110 SAN FELIPE ST UNIT 44W,HOUSTON,TX,77056,238130,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-03-27T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CONSTRUCT AIR AND HEAT, L.L.C.","CONSTRUCT AIR AND HEAT, L.L.C.",1611 ELMVIEW DR,HOUSTON,TX,77080,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2016-10-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CONSTRUCTION & DESIGN, INC.","CONSTRUCTION & DESIGN, INC.",12911 AVENIDA VAQUERO ST,HOUSTON,TX,77077,238990,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2010-09-28T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CONSTRUCTION ECOSERVICES II, LLC","CONSTRUCTION ECOSERVICES II, LLC",13810 HOLLISTER DR STE 100,HOUSTON,TX,77086,238910,"Construction (General, Civil, Specialty Trades)",Corporation / Corporate Entity,2022-07-07T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CONSTRUCTION ECOSERVICES, LLC","CONSTRUCTION ECOSERVICES, LLC",13810 HOLLISTER DR STE 100,HOUSTON,TX,77086,238910,"Construction (General, Civil, Specialty Trades)",Corporation / Corporate Entity,2022-07-07T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CONSTRUCTION PARTNERS OF TEXAS,"CONSTRUCTION PARTNERS OF TEXAS, LLC",1750 N SAM HOUSTON PKWY W,HOUSTON,TX,77038,238992,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2024-05-15T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CONSUS INC,"CONSUS, INC.",8801 JAMEEL RD STE 150,HOUSTON,TX,77040,238210,Electrical Contractors and Other Wiring Installation,Texas Corporation,2008-08-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CONTELLO PLUMBING CO INC,"CONTELLO PLUMBING CO., INC.",5047 CHEENA DR,HOUSTON,TX,77096,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2004-05-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CONTINENTAL PLUMBING SYSTEMS LLC,CONTINENTAL PLUMBING SYSTEMS LLC,839 BISHOPVALE DR,HOUSTON,TX,77037,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2022-09-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CONTRACTORS CRANE COMPANY,"CONTRACTORS CRANE COMPANY, INC.",5606 JENSEN DR,HOUSTON,TX,77026,238290,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2013-02-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"CONTROLLED AIR SERVICE, INC.","CONTROLLED AIR SERVICE, INC.",6101 PINEMONT DR STE N,HOUSTON,TX,77092,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2008-08-08T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COOKWOOD AIR CONDITIONING AND HEATING LLC,COOKWOOD AIR CONDITIONING AND HEATING LLC,15023 ROYAL SHADOWS DR,HOUSTON,TX,77082,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2024-05-22T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COOL AID SERVICES,JASON D THOMPSON,8250 HICKOK LN,HOUSTON,TX,77075,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type IS,2004-09-22T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COOL CARE,"COOL FACILITIES SERVICES, INC.",1923 SPILLERS LN,HOUSTON,TX,77043,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2013-02-14T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COOL PATIO SOLUTIONS LLC,COOL PATIO SOLUTIONS LLC,3308 ELLA BLVD STE MM,HOUSTON,TX,77018,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2024-07-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COOLSYS COMMERCIAL & INDUSTRIAL SOLUTIONS INC.,"COOLSYS COMMERCIAL & INDUSTRIAL SOLUTIONS, INC.",15800 INTERNATIONAL PLAZA DR,HOUSTON,TX,77032,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Foreign Corporation (Out-of-State),2024-08-05T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COOLVU OF SUGAR LAND,INVISAFILM OF TEXAS LLC,1109 ROXELLA ST,HOUSTON,TX,77076,238150,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-01-22T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COONS ROOFING,"COONS ROOFING, LLC",10607 LYNBROOK DR,HOUSTON,TX,77042,238160,Roofing Contractors,Limited Liability Company (LLC),2024-04-10T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COOPER PLUMBING LLC,COOPER PLUMBING LLC,9930 WINDRIVER DR,HOUSTON,TX,77070,238221,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2019-04-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COOPWOOD'S AIR CONDITIONING INC,"COOPWOOD'S AIR CONDITIONING, INC.",414 W TIDWELL RD,HOUSTON,TX,77091,238222,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1999-02-15T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
COPPERFIELD ELECTRIC SERVICES LLC,COPPERFIELD ELECTRIC SERVICES LLC,13223 PLUM VALE CT,HOUSTON,TX,77065,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2025-02-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CORESHIELD HOME SYSTEMS LLC,CORESHIELD HOME SYSTEMS LLC,4801 WOODWAY DR STE 300E,HOUSTON,TX,77056,238160,Roofing Contractors,Limited Liability Company (LLC),2026-06-15T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CORIAN JS FABRICATOR & INSTALLER LLC,CORIAN JS FABRICATOR & INSTALLER LLC,5731 BELVEDERE ST,HOUSTON,TX,77021,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-07-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CORNERSTONE OVERHEAD GARAGE DOORS LLC,CORNERSTONE OVERHEAD GARAGE DOORS LLC,6101 PINEMONT DR STE G,HOUSTON,TX,77092,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2013-01-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CORONADO CABINETS LLC,CORONADO CABINETS LLC,7528 EAGLE PASS ST,HOUSTON,TX,77020,238350,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-11-17T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
CORONADO CABINETS LLC,CORONADO CABINETS LLC,2616 ELYSIAN ST,HOUSTON,TX,77009,238350,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2023-11-28T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
